name	term	lev	seq	value
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111101025	2.34579576064821
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111121263	-0.639987187832661
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111119083	-2.35928711529002
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111129928	-12.251952941433
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111123114	0.0456709811783965
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111105429	0.357632040318877
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111133022	-0.126249049054264
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111119444	0.408003604729344
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111121352	-0.478371559071104
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111112048	-0.380944172431371
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111133922	0.0337718828749078
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111120722	2.09138502142884
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111108413	0.179633272616794
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111118049	-1.92544959556014
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111123093	0.144858803281557
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111131638	-1.7607825458844
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111138196	-0.600577723824794
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111136666	-0.751126748326424
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111137076	0.199271672502597
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111128159	-0.164880428545726
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111133477	0.0536301905761087
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111121020	0.235276785200248
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111133045	-3.09256143630119
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111118340	1.171333105793
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111100042	0.24538949967403
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111099053	0.0468778019589124
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111118029	-1.29157303894941
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111135733	-0.061600312893151
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111105223	0.0868435036976438
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111122903	-6.30771278456328
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111122210	0.479547827477344
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111127225	-3.81140132567463
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111133033	0.126247085047673
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111130699	1.74351000581201
"lyase activity"	GO:0016829	2	LOC111120085	-1.69568801105554
"lyase activity"	GO:0016829	2	LOC111129720	-0.606639495252396
"lyase activity"	GO:0016829	2	LOC111129320	0.652675381223027
"lyase activity"	GO:0016829	2	LOC111120351	-0.28545229315577
"lyase activity"	GO:0016829	2	LOC111105890	-0.319111528835921
"lyase activity"	GO:0016829	2	LOC111130712	-0.287294545904463
"lyase activity"	GO:0016829	2	LOC111127311	-0.216392647665667
"lyase activity"	GO:0016829	2	LOC111121732	2.63126257086904
"lyase activity"	GO:0016829	2	LOC111101220	-0.276635526483633
"lyase activity"	GO:0016829	2	LOC111132223	-1.51374635289868
"lyase activity"	GO:0016829	2	LOC111137133	-1.13323732977101
"lyase activity"	GO:0016829	2	LOC111135773	-1.79279434377229
"lyase activity"	GO:0016829	2	LOC111129425	-0.158350811797689
"lyase activity"	GO:0016829	2	LOC111120441	-0.320147262149282
