name	term	lev	seq	value
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111112773	-0.69511915253932
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111114159	0.769582890011707
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111120164	0.186417443146222
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111136971	0.16566279375242
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125419	-0.247346232723707
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111118552	-0.947098064419555
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111131168	-0.475620225485034
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111110353	1.7622922623012
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130034	0.162827490715806
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111128529	-0.312858920690788
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111110788	-0.175837144512353
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111127052	-2.93960205123894
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111119600	-0.166170178232221
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111134952	-0.073287716319042
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111104818	-1.06332875241545
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111102414	1.57782869588396
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111108628	0.49255884502678
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111112448	-0.0889254039502496
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111101701	-0.26009282040631
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111137922	-1.28710957870848
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111119532	-1.11282117603275
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111126516	-0.504523136670886
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111100263	2.00055632682347
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111119118	-1.28393682450256
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111118325	0.0429893065585367
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111101233	0.454478270207696
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111114162	-1.19998378677072
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111124629	0.16235794179767
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111110884	-0.259571276820346
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111100029	0.926510231773794
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111123368	-0.287133398457427
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111123767	0.565018576542462
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111121574	-0.174973733706905
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111114555	0.231937713972341
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111117099	-1.15722149839078
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125957	-0.0474365061577563
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111126564	-1.24034330052275
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111122276	0.370994590981079
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111124748	0.658817263882382
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111109264	0.102568079929585
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111115743	-2.56309380695772
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130838	0.066423607881677
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111100316	-0.587121026561434
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111100594	-0.22571597129307
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111137550	-2.97919293795854
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111136548	-0.482975914144018
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111116531	-1.05909589519348
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111129762	-0.36071704235501
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125577	-1.23016391207598
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111107140	-1.11828984723065
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111127920	0.350127879110339
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111120620	0.879326574562003
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125188	-0.651688008939797
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111126713	-0.290365950840852
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111120535	-0.073085067578395
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111131353	-0.734414165710663
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111115939	-1.96782109065559
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111138101	0.293221176326634
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130091	-0.200154440078963
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125544	-1.79777210120949
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111101307	-0.122608720258453
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111138064	0.0682522155604664
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130028	-1.029743665077
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111136251	-1.62422773777501
