GeneID,log2FoldChange
LOC111100069,2.13598061701915
LOC111100071,0.233022923213226
LOC111100074,0
LOC111100074,0
LOC111100075,0.753693269684629
LOC111100078,0.463421811075607
LOC111100078,0.463421811075607
LOC111100079,-5.01467961979146
LOC111100079,-5.01467961979146
LOC111100079,-5.01467961979146
LOC111100080,-1.14989736035714
LOC111100080,-1.14989736035714
LOC111100082,-0.548525272865452
LOC111100085,-0.368984707394293
LOC111100088,-0.20402442395807
LOC111100089,-1.7844396663652
LOC111100089,-1.7844396663652
LOC111100091,1.092135647048
LOC111100092,0.531015935765522
LOC111100093,-0.775610200568946
LOC111100093,-0.775610200568946
LOC111100094,1.52226017114469
LOC111100094,1.52226017114469
LOC111100094,1.52226017114469
LOC111100096,-0.80008375782401
LOC111100098,-1.67644179450835
LOC111100098,-1.67644179450835
LOC111100098,-1.67644179450835
LOC111100099,0.0306243462362042
LOC111100100,-0.551386028162529
LOC111100100,-0.551386028162529
LOC111100100,-0.551386028162529
LOC111100100,-0.551386028162529
LOC111100100,-0.551386028162529
LOC111100100,-0.551386028162529
LOC111100101,0.246516167240956
LOC111100103,-0.464516733367596
LOC111100104,1.19422371968444
LOC111100105,-0.605184836511427
LOC111100110,-0.710924484714695
LOC111100113,0.0306201794441159
LOC111100117,0.54250154573583
LOC111100117,0.54250154573583
LOC111100117,0.54250154573583
LOC111100117,0.54250154573583
LOC111100117,0.54250154573583
LOC111100118,0.365119177134741
LOC111100118,0.365119177134741
LOC111100118,0.365119177134741
LOC111100118,0.365119177134741
LOC111100118,0.365119177134741
LOC111100118,0.365119177134741
LOC111100125,1.28497361346211
LOC111100127,-1.75454435289898
LOC111100132,-2.18234582020846
LOC111100133,0.210904923789649
LOC111100135,-0.934226469623623
LOC111100137,-1.89915526758188
LOC111100138,0.285563864140008
LOC111100138,0.285563864140008
LOC111100142,1.04877812250301
LOC111100142,1.04877812250301
LOC111100143,-0.75782720841774
LOC111100143,-0.75782720841774
