"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MSTRG.44254",493.382611858281,-6.36938314723985e-06,0.00144263567474881,0.35758172404082,0.840023001908037
"MSTRG.44257",50.178580035446,-2.21237377411683e-06,0.0014426801884532,0.140300128801927,0.655055403771213
"MSTRG.44251",1.94617416350385,3.2780977588195e-07,0.00144269491100214,0.38130582498331,NA
"MSTRG.44250",1.3284759191028,1.18749161439475e-07,0.00144269490804626,0.238908174750546,NA
"MSTRG.43975|LOC111134136",3.7926907844999,3.45607628760614e-08,0.00144269472233957,NA,NA
"MSTRG.4423|LOC111131186",16.4562247798952,-1.15204826091684e-06,0.00144269290213961,0.381836440094623,0.851072776175786
"MSTRG.58737|LOC111104535",27.6305163373545,1.22158322029112e-06,0.00144269406792703,0.219864680785964,0.740123129764332
"MSTRG.71507|LOC111112953",1.31967192380943,4.10913242639055e-07,0.00144269505189322,0.414000867976453,NA
"MSTRG.67148",6365.79391689102,-3.34415703544375e-06,0.00144269287513289,0.0580387336904432,0.486256547552223
"MSTRG.67149",90.1187493148874,-2.78174794728502e-06,0.0014426921080472,0.452771869086016,0.884257703607226
"MSTRG.27351|LOC111129235",0.732997476160842,2.69696605876159e-07,0.00144269503802925,0.34982007276687,NA
"MSTRG.67142",715.016949526769,1.04464156129869e-05,0.00144261953328686,0.902329548347126,0.987638703196494
"MSTRG.27014|LOC111130759",37.596345620923,-6.01155396026979e-07,0.00144268573474072,0.73255972978327,0.958926141445365
"MSTRG.67140",43.4841062532611,-2.48011303351313e-06,0.00144269142583316,0.183421308329032,0.707057962975863
"MSTRG.67141",3.221218528133,-5.14793223697289e-07,0.00144269406618276,0.541277359887884,NA
"MSTRG.67147",1479.26307818973,1.51096584503426e-05,0.00144270413673103,0.0013966834154148,0.0970477591080539
"MSTRG.67144",647.929605859536,-7.40946704675132e-06,0.00144267001372895,0.138441146922002,0.652688258437192
"MSTRG.8045|LOC111108434",7.50199796475724,-8.98850680136841e-07,0.00144269401811594,0.481218728485042,0.89448979326758
